Beginn,Ende,Anzahl der Aktivitätsminuten,Kalorien (kcal),Distanz (m),Kardiopunkte,Kardiominuten,Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg)
04:45:00.000+05:30,05:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,16.296875,,,,,,,,,,,13,,,
14:00:00.000+05:30,14:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,6,16.296875,137.45448303222656,,,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,219,,,
17:00:00.000+05:30,17:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,16.296875,,,,,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,16.296875,,,,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,16.296875,,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,16.296875,,,,,,,,,,,,,,
